Unique_ID,Txn_No,Type,From,To,Amount,Txn,Punk
420,5,Bid ,pronoic.…,,386,"Jun 23, 2021",33
421,6,Bid Withdrawn,pronoic.…,,395,"Jun 23, 2021",33
422,7,Transfer,0x6611fe,0x8e2328,,"Oct 10, 2021",33
423,0,Claimed,,0xc352b5,,"Jun 23, 2017",34
424,0,Claimed,,0xc352b5,,"Jun 23, 2017",35
425,1,Bid ,0xbfa319,,62,"Feb 16, 2020",35
426,2,Bid Withdrawn,0xbfa319,,62,"Feb 16, 2020",35
427,3,Bid ,snoopalo…,,"1,962","Sep 04, 2021",35
428,4,Bid Withdrawn,snoopalo…,,"1,423","Sep 22, 2021",35
429,0,Claimed,,0xc352b5,,"Jun 23, 2017",36
430,1,Bid ,scalynel…,,986,"Jun 02, 2020",36
431,2,Bid Withdrawn,scalynel…,,955,"Jun 02, 2020",36
432,3,Bid ,scalynel…,,"1,464","Jun 10, 2020",36
433,4,Bid Withdrawn,scalynel…,,"1,408","Jun 11, 2020",36
434,5,Bid ,scalynel…,,"6,229","Oct 29, 2020",36
435,6,Bid Withdrawn,scalynel…,,"6,092","Oct 30, 2020",36
436,7,Bid ,0xdc5556,,"18,779","Feb 22, 2021",36
437,8,Bid Withdrawn,0xdc5556,,"16,853","Feb 23, 2021",36
438,9,Bid ,0x4affe1,,"47,386","Mar 18, 2021",36
439,10,Bid Withdrawn,0x4affe1,,"46,950","Mar 19, 2021",36
440,0,Claimed,,0xc352b5,,"Jun 23, 2017",37
441,0,Claimed,,0xc352b5,,"Jun 23, 2017",38
442,0,Claimed,,0xc352b5,,"Jun 23, 2017",39
443,1,Transfer,0xc352b5,0xe34bde,,"Feb 04, 2021",39
444,2,Transfer,0xe34bde,0xfd9065,,"Feb 04, 2021",39
445,3,(Wrap),0xfd9065,WrappedC…,,"Feb 04, 2021",39
446,4,Bid ,astorm.e…,,18,"Mar 15, 2021",39
447,5,Bid ,0xf6721b,,44,"Mar 22, 2021",39
448,6,Bid ,nnscapit…,,102,"Jul 31, 2021",39
449,7,Bid Withdrawn,nnscapit…,,102,"Jul 31, 2021",39
450,8,Bid ,nnscapit…,,255,"Jul 31, 2021",39
451,9,Bid Withdrawn,nnscapit…,,256,"Aug 01, 2021",39
452,10,(Unwrap),WrappedC…,0xe34bde,,"Oct 20, 2021",39
453,0,Claimed,,0xc352b5,,"Jun 23, 2017",40
454,1,Bid ,0x717403,,13,"Jun 26, 2017",40
455,2,Bid Withdrawn,0x717403,,14,"Jun 30, 2017",40
456,0,Claimed,,0xc352b5,,"Jun 23, 2017",41
457,0,Claimed,,0xc352b5,,"Jun 23, 2017",42
458,1,Bid ,0xa0a59c,,97,"Jul 22, 2017",42
459,2,Bid Withdrawn,0xa0a59c,,96,"Jul 23, 2017",42
460,3,Bid ,0x7058cc,,1,"Feb 14, 2018",42
461,4,Bid Withdrawn,0x7058cc,,1,"Feb 14, 2018",42
462,5,Bid ,0xc20497,,8,"Oct 22, 2021",42
463,0,Claimed,,0xc352b5,,"Jun 23, 2017",43
464,1,Bid ,TweetyPi…,,87,"Jan 01, 2020",43
465,2,Bid Withdrawn,TweetyPi…,,86,"Jan 01, 2020",43
466,0,Claimed,,0xc352b5,,"Jun 23, 2017",44
467,1,Bid ,0x1fca36,,"18,817","Feb 22, 2021",44
468,2,Bid Withdrawn,0x1fca36,,"17,556","Feb 22, 2021",44
469,3,Bid ,0x1fca36,,"43,889","Feb 22, 2021",44
470,4,Bid Withdrawn,0x1fca36,,"41,717","Mar 28, 2021",44
471,5,Bid ,lennard.…,,"326,580","Nov 26, 2021",44
472,6,Bid Withdrawn,lennard.…,,"332,801","Nov 27, 2021",44
473,0,Claimed,,0xc352b5,,"Jun 23, 2017",45
474,1,Bid ,0x89948e,,"1,903","Oct 15, 2021",45
475,0,Claimed,,0xc352b5,,"Jun 23, 2017",46
476,0,Claimed,,0xc352b5,,"Jun 23, 2017",47
477,0,Claimed,,0xc352b5,,"Jun 23, 2017",48
478,1,Bid ,Carlini8,,264,"Jan 01, 2020",48
479,2,Bid Withdrawn,Carlini8,,431,"Feb 06, 2020",48
480,3,Bid ,0xc31da1,,772,"Oct 15, 2021",48
481,0,Claimed,,0xc352b5,,"Jun 23, 2017",49
482,1,Transfer,0xc352b5,0xe34bde,,"Feb 04, 2021",49
483,2,Transfer,0xe34bde,0xfd9065,,"Feb 04, 2021",49
484,3,(Wrap),0xfd9065,WrappedC…,,"Feb 04, 2021",49
485,4,Bid ,0xf09d1a,,2,"Jun 11, 2021",49
486,5,Bid ,0x8adaef,,4,"Jul 24, 2021",49
487,6,Bid ,0x50a087,,10,"Aug 25, 2021",49
488,7,Bid ,0x098eb2,,288,"Aug 29, 2021",49
489,8,(Unwrap),WrappedC…,0xe34bde,,"Oct 21, 2021",49
490,0,Claimed,,0xc352b5,,"Jun 23, 2017",50
491,1,Bid ,Hemba,,119,"Jul 09, 2017",50
492,2,Bid Withdrawn,Hemba,,119,"Jul 09, 2017",50
493,0,Claimed,,0xc352b5,,"Jun 23, 2017",51
494,1,Transfer,0xc352b5,0xe34bde,,"Feb 04, 2021",51
495,2,Transfer,0xe34bde,0xfd9065,,"Feb 04, 2021",51
496,3,(Wrap),0xfd9065,WrappedC…,,"Feb 04, 2021",51
497,4,Bid ,0xb6b401,,0,"Mar 05, 2021",51
498,5,Bid ,nirbhik.…,,37,"Jun 11, 2021",51
499,6,Bid ,thisisca…,,332,"Jun 19, 2021",51
500,7,Bid ,chev.eth,,"1,969","Sep 05, 2021",51
501,8,(Unwrap),WrappedC…,0xe34bde,,"Oct 21, 2021",51
502,0,Claimed,,0xc352b5,,"Jun 23, 2017",52
503,1,Bid ,0x100a74,,0,"Feb 26, 2021",52
504,2,Bid ,0x3f2de6,,55,"Jun 26, 2021",52
505,3,Bid Withdrawn,0x3f2de6,,73,"Jul 31, 2021",52
506,4,Bid ,0xf57792,,"2,492","Aug 04, 2021",52
507,5,Bid Withdrawn,0xf57792,,"3,167","Aug 15, 2021",52
508,6,Bid ,0x5a03c0,,"3,548","Aug 20, 2021",52
509,7,Bid Withdrawn,0x5a03c0,,"3,548","Aug 20, 2021",52
510,0,Claimed,,0xc352b5,,"Jun 23, 2017",53
511,1,Bid ,Carlini8,,264,"Jan 01, 2020",53
512,2,Bid Withdrawn,Carlini8,,255,"Jan 03, 2020",53
513,3,Bid ,0xdcf227,,"16,587","Jan 30, 2021",53
514,4,Bid Withdrawn,0xdcf227,,"16,036","Jan 31, 2021",53
515,5,Bid ,0xdcf227,,"22,811","Feb 01, 2021",53
516,6,Offered,,,"26,612","Feb 01, 2021",53
517,7,Sold ,0xc352b5,0xdcf227,"26,612","Feb 01, 2021",53
518,8,Offered,,,"90,774","Feb 06, 2021",53
519,9,Offered,,,"42,755","Feb 14, 2021",53
520,10,Offer Withdrawn,,,,"Feb 15, 2021",53
521,11,Offered,,,"53,317","Feb 17, 2021",53
522,12,Offered,,,"42,352","Feb 19, 2021",53
523,13,Sold ,0xdcf227,jmg,"42,803","Feb 19, 2021",53
524,14,Offered,,,"74,836","Feb 20, 2021",53
525,15,Offered,,,"74,591","Feb 21, 2021",53
526,16,Offer Withdrawn,,,,"Feb 21, 2021",53
527,17,Offered,,,"82,932","Feb 23, 2021",53
528,18,Offer Withdrawn,,,,"Mar 14, 2021",53
529,19,Transfer,jmg,0xb813c6,,"Mar 17, 2021",53
530,20,Bid ,beautifu…,,"72,832","Mar 31, 2021",53
531,21,Bid Withdrawn,beautifu…,,"77,772","Apr 01, 2021",53
532,22,Offered,,,"161,073","Apr 12, 2021",53
533,23,Offered,,,"146,763","Apr 19, 2021",53
534,24,Offered,,,"152,615","Apr 22, 2021",53
535,25,Offered,,,"130,419","Apr 25, 2021",53
536,26,Offered,,,"158,298","Apr 28, 2021",53
537,27,Offered,,,"177,134","May 03, 2021",53
538,28,Offered,,,"191,901","May 09, 2021",53
539,29,Offered,,,"186,958","May 15, 2021",53
540,30,Offered,,,"121,299","Jun 09, 2021",53
541,31,Bid ,0xa94181,,"33,815","Jun 21, 2021",53
542,32,Bid Withdrawn,0xa94181,,"35,747","Jun 28, 2021",53
543,33,Offered,,,"84,211","Jul 02, 2021",53
544,34,Offered,,,"113,248","Jul 11, 2021",53
545,35,Offered,,,"193,641","Jul 30, 2021",53
546,36,Offered,,,"201,542","Aug 01, 2021",53
547,37,Offered,,,"183,248","Aug 02, 2021",53
548,38,Bid ,laz.eth,,"109,414","Aug 03, 2021",53
549,39,Offered,,,"326,046","Aug 03, 2021",53
550,40,Bid Withdrawn,laz.eth,,"110,905","Aug 04, 2021",53
551,41,Sold ,0xb813c6,0xe20388,"432,676","Aug 23, 2021",53
552,0,Claimed,,0xc352b5,,"Jun 23, 2017",54
553,1,Bid ,Pranksy,,132,"Jan 01, 2020",54
554,2,Bid Withdrawn,Pranksy,,136,"Jan 05, 2020",54
555,3,Bid ,0x754fe6,,"1,016","Oct 07, 2020",54
556,4,Bid Withdrawn,0x754fe6,,"1,016","Oct 07, 2020",54
557,5,Bid ,Cry,,"13,397","Jan 28, 2021",54
558,6,Bid Withdrawn,Cry,,"13,519","Jan 28, 2021",54
559,7,Bid ,Cry,,"20,279","Jan 28, 2021",54
560,8,Bid Withdrawn,Cry,,"20,656","Jan 30, 2021",54
561,9,Bid ,0x4affe1,,"149,740","Aug 02, 2021",54
562,10,Bid Withdrawn,0x4affe1,,"142,346","Aug 03, 2021",54
563,0,Claimed,,0xc352b5,,"Jun 23, 2017",55
564,1,Bid ,plzsir.m…,,"5,267","Feb 01, 2021",55
565,2,Bid Withdrawn,plzsir.m…,,"6,442","Mar 03, 2021",55
566,3,Bid ,plzsir.m…,,"12,883","Mar 03, 2021",55
567,4,Bid Withdrawn,plzsir.m…,,"21,519","Apr 28, 2021",55
568,0,Claimed,,0xc352b5,,"Jun 23, 2017",56
569,0,Claimed,,0xc352b5,,"Jun 23, 2017",57
570,0,Claimed,,0xc352b5,,"Jun 23, 2017",58
571,1,Bid ,0x443b1a,,5,"Dec 03, 2017",58
572,2,Bid ,0x824679,,14,"Dec 17, 2017",58
573,3,Bid ,0x7f3560,,5,"Oct 05, 2018",58
574,4,Bid Withdrawn,0x7f3560,,2,"Dec 17, 2018",58
575,5,Bid ,Pranksy,,132,"Jan 01, 2020",58
576,6,Bid Withdrawn,Pranksy,,129,"Jan 02, 2020",58
577,7,Bid ,MrTpunks,,"1,181","Jun 13, 2020",58
578,8,Bid Withdrawn,MrTpunks,,"1,119","Jun 15, 2020",58
579,9,Bid ,0x18c32a,,"110,584","May 26, 2021",58
580,10,Bid Withdrawn,0x18c32a,,"110,584","May 26, 2021",58
581,11,Bid ,northwal…,,"1,275","May 28, 2021",58
582,12,Bid Withdrawn,northwal…,,"1,221","May 30, 2021",58
583,13,Transfer,0xc352b5,alien635…,,"Jun 09, 2021",58
584,14,Bid ,0x856eea,,"120,515","Jul 31, 2021",58
585,15,Bid Withdrawn,0x856eea,,"127,259","Aug 01, 2021",58
586,0,Claimed,,0xc352b5,,"Jun 23, 2017",59
587,1,Bid ,0x7760e0,,14,"Jul 02, 2017",59
588,2,Bid Withdrawn,0x7760e0,,14,"Jul 04, 2017",59
589,3,Bid ,0xc991fd,,"39,085","Mar 29, 2021",59
590,4,Bid Withdrawn,0xc991fd,,"40,306","Mar 29, 2021",59
591,0,Claimed,,0xc352b5,,"Jun 23, 2017",60
592,1,Transfer,0xc352b5,0xe34bde,,"Feb 04, 2021",60
593,2,Transfer,0xe34bde,0xfd9065,,"Feb 04, 2021",60
594,3,(Wrap),0xfd9065,WrappedC…,,"Feb 04, 2021",60
595,4,Bid ,0xf09d1a,,2,"Jun 11, 2021",60
596,5,Bid ,rolexwat…,,2,"Jun 20, 2021",60
597,6,Bid ,0x9da8be,,12,"Aug 18, 2021",60
598,7,(Unwrap),WrappedC…,0xe34bde,,"Oct 21, 2021",60
599,0,Claimed,,0xc352b5,,"Jun 23, 2017",61
600,1,Bid ,0x6611fe,,66,"Jul 05, 2017",61
601,2,Bid ,0x717403,,67,"Jul 05, 2017",61
602,3,Bid ,0xccf236,,"1,130","Aug 31, 2021",61
603,4,Bid Withdrawn,0xccf236,,"1,324","Sep 02, 2021",61
604,0,Claimed,,0xc352b5,,"Jun 23, 2017",62
605,1,Bid ,2pac,,"3,239","Nov 26, 2020",62
606,2,Bid Withdrawn,2pac,,"3,056","Nov 26, 2020",62
607,0,Claimed,,0xc352b5,,"Jun 23, 2017",63
608,1,Transfer,0xc352b5,0xe34bde,,"Feb 04, 2021",63
609,2,Transfer,0xe34bde,0xfd9065,,"Feb 04, 2021",63
610,3,(Wrap),0xfd9065,WrappedC…,,"Feb 04, 2021",63
611,4,Bid ,0xf09d1a,,2,"Jun 11, 2021",63
612,5,Bid ,0x098eb2,,160,"Aug 29, 2021",63
613,6,(Unwrap),WrappedC…,0xe34bde,,"Oct 21, 2021",63
614,0,Claimed,,0xc352b5,,"Jun 23, 2017",64
615,1,Bid ,Pranksy,,132,"Jan 01, 2020",64
616,2,Bid Withdrawn,Pranksy,,129,"Jan 02, 2020",64
617,3,Bid ,Pranksy,,315,"May 20, 2020",64
618,4,Bid Withdrawn,Pranksy,,298,"May 22, 2020",64
619,5,Bid ,0x195b6c,,245,"Aug 13, 2021",64
620,6,Bid ,0x9ee4ca,,"15,579","Aug 25, 2021",64
621,7,Bid Withdrawn,0x9ee4ca,,"15,900","Aug 30, 2021",64
622,0,Claimed,,0xc352b5,,"Jun 23, 2017",65
623,0,Claimed,,0xc352b5,,"Jun 23, 2017",66
624,1,Bid ,TweetyPi…,,515,"May 27, 2020",66
625,2,Bid Withdrawn,TweetyPi…,,515,"May 27, 2020",66
626,3,Bid ,Michel_M…,,161,"Jul 13, 2020",66
627,4,Bid Withdrawn,Michel_M…,,208,"Jul 26, 2020",66
628,0,Claimed,,0xc352b5,,"Jun 23, 2017",67
629,1,Bid ,Pranksy,,420,"May 20, 2020",67
630,2,Bid Withdrawn,Pranksy,,397,"May 22, 2020",67
631,3,Bid ,snax,,"1,502","Sep 15, 2020",67
632,4,Bid Withdrawn,snax,,"1,541","Sep 18, 2020",67
633,5,Bid ,0xb70c1a,,"110,000","Apr 16, 2021",67
634,6,Bid Withdrawn,0xb70c1a,,"105,981","Apr 21, 2021",67
635,7,Bid ,0xb70c1a,,"118,318","Apr 22, 2021",67
636,8,Bid Withdrawn,0xb70c1a,,"131,560","Apr 27, 2021",67
637,0,Claimed,,0xc352b5,,"Jun 23, 2017",68
638,1,Transfer,0xc352b5,0xe34bde,,"Feb 04, 2021",68
639,2,Transfer,0xe34bde,0xfd9065,,"Feb 04, 2021",68
640,3,(Wrap),0xfd9065,WrappedC…,,"Feb 04, 2021",68
641,4,(Unwrap),WrappedC…,0xe34bde,,"Oct 21, 2021",68
642,0,Claimed,,0xc352b5,,"Jun 23, 2017",69
643,1,Bid ,hhhh,,92,"Jan 03, 2020",69
644,2,Bid Withdrawn,hhhh,,94,"Jan 10, 2020",69
645,3,Bid ,NFTcrypt…,,270,"Aug 23, 2020",69
646,4,Bid Withdrawn,NFTcrypt…,,267,"Aug 25, 2020",69
647,5,Bid ,ddaavvee,,"1,894","Sep 15, 2020",69
648,6,Bid Withdrawn,ddaavvee,,"1,804","Sep 27, 2020",69
649,7,Transfer,0xc352b5,0xe34bde,,"Feb 04, 2021",69
650,8,Transfer,0xe34bde,0xfd9065,,"Feb 04, 2021",69
651,9,(Wrap),0xfd9065,WrappedC…,,"Feb 04, 2021",69
652,10,Bid ,0x8d9568,,"40,120","Mar 19, 2021",69
653,11,Bid Withdrawn,0x8d9568,,"40,132","Mar 19, 2021",69
654,12,Bid ,0x6b3e41,,"74,262","Aug 28, 2021",69
655,13,Bid ,0x0821c9,,"90,051","Aug 29, 2021",69
656,14,Bid Withdrawn,0x0821c9,,"95,522","Aug 31, 2021",69
657,15,(Unwrap),WrappedC…,0xe34bde,,"Oct 21, 2021",69
658,16,Bid ,0xd38dfe,,"399,936","Oct 27, 2021",69
659,0,Claimed,,0xc352b5,,"Jun 23, 2017",70
660,1,Bid ,snoopalo…,,"1,962","Sep 04, 2021",70
661,2,Bid Withdrawn,snoopalo…,,"1,423","Sep 22, 2021",70
662,0,Claimed,,0xc352b5,,"Jun 23, 2017",71
663,1,Bid ,0xce6259,,"2,616","Jan 27, 2021",71
664,2,Bid Withdrawn,0xce6259,,"2,581","Jan 27, 2021",71
665,0,Claimed,,0xc352b5,,"Jun 23, 2017",72
666,1,Bid ,0x717403,,13,"Jun 26, 2017",72
667,2,Bid ,0xc7fd64,,74,"Sep 21, 2020",72
668,3,Bid ,🖕🖕🖕.e…,,267,"Oct 13, 2020",72
669,4,Bid Withdrawn,🖕🖕🖕.e…,,430,"Dec 22, 2020",72
670,0,Claimed,,0xc352b5,,"Jun 23, 2017",73
671,0,Claimed,,0xc352b5,,"Jun 23, 2017",74
672,1,Transfer,0xc352b5,0xe34bde,,"Feb 04, 2021",74
673,2,Transfer,0xe34bde,0xfd9065,,"Feb 04, 2021",74
674,3,(Wrap),0xfd9065,WrappedC…,,"Feb 04, 2021",74
675,4,Bid ,0xf09d1a,,2,"Jun 11, 2021",74
676,5,Bid ,0x098eb2,,10,"Aug 29, 2021",74
677,6,Bid ,0x6881da,,39,"Sep 06, 2021",74
678,7,(Unwrap),WrappedC…,0xe34bde,,"Oct 21, 2021",74
679,0,Claimed,,0xc352b5,,"Jun 23, 2017",75
680,1,Bid ,blindmar…,,494,"Aug 26, 2021",75
681,2,Bid Withdrawn,blindmar…,,627,"Sep 03, 2021",75
682,0,Claimed,,0xc352b5,,"Jun 23, 2017",76
683,1,Bid ,metaluck…,,824,"Oct 24, 2021",76
684,0,Claimed,,0xc352b5,,"Jun 23, 2017",77
685,0,Claimed,,0xc352b5,,"Jun 23, 2017",78
686,1,Transfer,0xc352b5,0xe34bde,,"Feb 04, 2021",78
687,2,Transfer,0xe34bde,0xfd9065,,"Feb 04, 2021",78
688,3,(Wrap),0xfd9065,WrappedC…,,"Feb 04, 2021",78
689,4,Bid ,0xc2a8c8,,14,"Aug 05, 2021",78
690,5,Bid Withdrawn,0xc2a8c8,,14,"Aug 05, 2021",78
691,6,(Unwrap),WrappedC…,0xe34bde,,"Oct 21, 2021",78
692,0,Claimed,,0xc352b5,,"Jun 23, 2017",79
693,1,Transfer,0xc352b5,0xe34bde,,"Feb 04, 2021",79
694,2,Transfer,0xe34bde,0xfd9065,,"Feb 04, 2021",79
695,3,(Wrap),0xfd9065,WrappedC…,,"Feb 04, 2021",79
696,4,(Unwrap),WrappedC…,0xe34bde,,"Oct 21, 2021",79
697,0,Claimed,,0xc352b5,,"Jun 23, 2017",80
698,1,Bid ,0x4cc9ea,,<0.01,"Aug 09, 2021",80
699,2,Bid ,0x76cd6f,,3,"Aug 27, 2021",80
700,3,Bid ,0xccf236,,323,"Aug 31, 2021",80
701,4,Bid Withdrawn,0xccf236,,375,"Sep 02, 2021",80
702,0,Claimed,,0xc352b5,,"Jun 23, 2017",81
703,0,Claimed,,0xc352b5,,"Jun 23, 2017",82
704,1,Bid ,0x0b1bf3,,778,"Aug 27, 2021",82
705,2,Bid Withdrawn,0x0b1bf3,,778,"Aug 27, 2021",82
706,0,Claimed,,0xc352b5,,"Jun 23, 2017",83
707,0,Claimed,,0xc352b5,,"Jun 23, 2017",84
708,1,Transfer,0xc352b5,0xe34bde,,"Feb 04, 2021",84
709,2,Transfer,0xe34bde,0xfd9065,,"Feb 04, 2021",84
710,3,(Wrap),0xfd9065,WrappedC…,,"Feb 04, 2021",84
711,4,Bid ,jstn.eth,,"11,022","Feb 14, 2021",84
712,5,Bid Withdrawn,jstn.eth,,"11,022","Feb 14, 2021",84
713,6,Bid ,jstn.eth,,"14,606","Feb 14, 2021",84
714,7,Bid Withdrawn,jstn.eth,,"14,555","Feb 14, 2021",84
715,8,Bid ,jstn.eth,,"18,091","Feb 14, 2021",84
716,9,Bid Withdrawn,jstn.eth,,"18,086","Feb 14, 2021",84
717,10,Bid ,0x518aa2,,"413,261","Oct 08, 2021",84
718,11,Bid Withdrawn,0x518aa2,,"414,735","Oct 09, 2021",84
719,12,(Unwrap),WrappedC…,0xe34bde,,"Oct 21, 2021",84
720,0,Claimed,,0xc352b5,,"Jun 23, 2017",85
721,0,Claimed,,0xc352b5,,"Jun 23, 2017",86
722,0,Claimed,,0xc352b5,,"Jun 23, 2017",87
723,1,Bid ,Michel_M…,,305,"Jul 13, 2020",87
724,2,Bid Withdrawn,Michel_M…,,306,"Jul 22, 2020",87
725,3,Bid ,dexer.et…,,"38,957","Mar 02, 2021",87
726,4,Bid Withdrawn,dexer.et…,,"37,472","Mar 03, 2021",87
727,5,Bid ,0x3bd9c9,,37,"Aug 04, 2021",87
728,6,Bid ,0x36d4dd,,75,"Aug 04, 2021",87
729,7,Bid ,0xdec5fb,,156,"Aug 09, 2021",87
730,8,Bid ,0x12c5ac,,159,"Aug 09, 2021",87
731,9,Bid ,0x76a5de,,"1,568","Aug 11, 2021",87
732,10,Bid Withdrawn,0x76a5de,,"1,568","Aug 11, 2021",87
733,0,Claimed,,0xc352b5,,"Jun 23, 2017",88
734,1,Bid ,0x43b89f,,38,"Aug 30, 2017",88
735,2,Bid Withdrawn,0x43b89f,,31,"Oct 18, 2017",88
736,3,Bid ,Slush,,38,"Dec 26, 2017",88
737,4,Bid ,0x99a594,,142,"Jan 04, 2018",88
738,5,Bid Withdrawn,0x99a594,,142,"Jan 04, 2018",88
739,6,Bid ,robers,,"1,884","Dec 25, 2020",88
740,7,Bid Withdrawn,robers,,"2,237","Dec 31, 2020",88
741,8,Bid ,0x89eacd,,"11,240","Jan 27, 2021",88
742,9,Bid Withdrawn,0x89eacd,,"11,289","Jan 28, 2021",88
743,10,Bid ,0x516358,,"47,764","Apr 04, 2021",88
744,11,Bid Withdrawn,0x516358,,"44,976","Apr 07, 2021",88
745,12,Bid ,0x516358,,"58,972","Apr 07, 2021",88
746,13,Bid ,0x8a3d2e,,"82,040","Apr 17, 2021",88
747,0,Claimed,,0xc352b5,,"Jun 23, 2017",89
748,1,Bid ,Hemba,,87,"Jun 29, 2017",89
749,2,Bid Withdrawn,Hemba,,84,"Jul 02, 2017",89
750,3,Bid ,0xa0a59c,,83,"Jul 03, 2017",89
751,4,Bid ,0x7760e0,,81,"Jul 04, 2017",89
752,5,Bid ,0x00bd3a,,94,"Jul 04, 2017",89
753,6,Bid ,0x7760e0,,93,"Jul 05, 2017",89
754,7,Bid ,0xa0a59c,,112,"Jul 05, 2017",89
755,8,Bid ,0xd8e806,,336,"Jul 12, 2017",89
756,9,Sold ,0xc352b5,0xd8e806,336,"Jul 12, 2017",89
757,10,Offered,,,897,"Jul 12, 2017",89
758,11,Offer Withdrawn,,,,"Jul 13, 2017",89
759,12,Offered,,,570,"Jul 17, 2017",89
760,13,Offered,,,473,"Jul 17, 2017",89
761,14,Offered,,,454,"Jul 18, 2017",89
762,15,Offer Withdrawn,,,,"Jul 18, 2017",89
763,16,Offered,,,611,"Jul 25, 2017",89
764,17,Offer Withdrawn,,,,"Jul 26, 2017",89
765,18,Offered,,,705,"Jul 31, 2017",89
766,19,Offered,,,703,"Jul 31, 2017",89
767,20,Offered,,,766,"Aug 01, 2017",89
768,21,Offer Withdrawn,,,,"Aug 02, 2017",89
769,22,Offered,,,"1,229","Aug 12, 2017",89
770,23,Offered,,,"1,038","Aug 13, 2017",89
771,24,Offered,,,895,"Aug 20, 2017",89
772,25,Offered,,,869,"Aug 28, 2017",89
773,26,Offered,,,732,"Sep 12, 2017",89
774,27,Offered,,,510,"Sep 20, 2017",89
775,28,Offered,,,386,"Sep 23, 2017",89
776,29,Offered,,,308,"Oct 06, 2017",89
777,30,Offered,,,301,"Oct 31, 2017",89
778,31,Offer Withdrawn,,,,"Dec 12, 2017",89
779,32,Offered,,,"2,301","Jan 20, 2018",89
780,33,Transfer,0xd8e806,pablopun…,,"Jun 12, 2018",89
781,34,Offered,,,"10,366","May 27, 2020",89
782,35,Bid ,jmg,,"4,137","May 27, 2020",89
783,36,Offered,,,"9,352","May 28, 2020",89
784,37,Sold ,pablopun…,jmg,"4,138","May 28, 2020",89
785,38,Offered,,,"6,898","Sep 06, 2020",89
786,39,Bid ,Kataster…,,"5,521","Sep 06, 2020",89
787,40,Sold ,jmg,TokenAng…,"6,898","Sep 06, 2020",89
788,41,Bid Withdrawn,Kataster…,,"5,443","Sep 06, 2020",89
789,42,Offered,,,"433,628","Feb 22, 2021",89
790,43,Bid ,0xdc5556,,"57,603","Feb 25, 2021",89
791,44,Bid Withdrawn,0xdc5556,,"55,515","Feb 25, 2021",89
792,45,Bid ,0xdc5556,,"60,274","Feb 26, 2021",89
793,46,Offered,,,"218,316","Feb 26, 2021",89
794,47,Bid Withdrawn,0xdc5556,,"63,172","Feb 26, 2021",89
795,48,Bid ,0xdc5556,,"68,246","Feb 26, 2021",89
796,49,Offered,,,"265,400","Feb 26, 2021",89
797,50,Bid Withdrawn,0xdc5556,,"67,954","Feb 26, 2021",89
798,51,Bid ,0xdc5556,,"67,178","Feb 26, 2021",89
799,52,Bid Withdrawn,0xdc5556,,"67,925","Feb 27, 2021",89
800,53,Bid ,0xdc5556,,"76,069","Feb 27, 2021",89
801,54,Bid Withdrawn,0xdc5556,,"70,660","Feb 28, 2021",89
802,55,Offered,,,"542,466","Mar 12, 2021",89
803,56,Offered,,,1.59M,"Mar 16, 2021",89
804,0,Claimed,,0xc352b5,,"Jun 23, 2017",90
805,1,Bid ,artifact…,,"121,012","Apr 25, 2021",90
806,2,Bid Withdrawn,artifact…,,"138,902","Apr 27, 2021",90
807,0,Claimed,,0xc352b5,,"Jun 23, 2017",91
808,0,Claimed,,0xc352b5,,"Jun 23, 2017",92
809,1,Bid ,0x717403,,14,"Jun 25, 2017",92
810,2,Bid ,Snowfro,,210,"Mar 27, 2019",92
811,3,Bid Withdrawn,Snowfro,,208,"Mar 28, 2019",92
812,4,Bid ,Snowfro,,277,"Mar 28, 2019",92
813,5,Bid Withdrawn,Snowfro,,277,"Mar 28, 2019",92
814,6,Bid ,Snowfro,,311,"Mar 28, 2019",92
815,7,Bid Withdrawn,Snowfro,,325,"Mar 29, 2019",92
816,8,Bid ,Snowfro,,361,"Mar 29, 2019",92
817,9,Bid Withdrawn,Snowfro,,361,"Mar 29, 2019",92
818,10,Bid ,Snowfro,,397,"Mar 29, 2019",92
819,11,Bid Withdrawn,Snowfro,,397,"Mar 29, 2019",92
820,12,Bid ,TokenAng…,,69,"Jun 09, 2019",92
821,13,Bid Withdrawn,TokenAng…,,79,"Jun 14, 2019",92
822,14,Bid ,Pranksy,,165,"Jan 01, 2020",92
823,15,Bid Withdrawn,Pranksy,,170,"Jan 05, 2020",92
824,16,Bid ,Pranksy,,839,"May 20, 2020",92
825,17,Bid Withdrawn,Pranksy,,794,"May 22, 2020",92
826,0,Claimed,,0xc352b5,,"Jun 23, 2017",93
827,1,Bid ,shilpixe…,,"1,791","Sep 29, 2020",93
828,2,Bid Withdrawn,shilpixe…,,"2,003","Nov 04, 2020",93
829,0,Claimed,,0xc352b5,,"Jun 23, 2017",94
830,1,Bid ,0x717403,,13,"Jun 26, 2017",94
831,2,Bid ,Pranksy,,839,"May 20, 2020",94
832,3,Bid Withdrawn,Pranksy,,794,"May 22, 2020",94
833,0,Claimed,,0xc352b5,,"Jun 23, 2017",95
834,1,Transfer,0xc352b5,0xe34bde,,"Feb 04, 2021",95
835,2,Transfer,0xe34bde,0xfd9065,,"Feb 04, 2021",95
836,3,(Wrap),0xfd9065,WrappedC…,,"Feb 04, 2021",95
837,4,(Unwrap),WrappedC…,0xe34bde,,"Oct 21, 2021",95
838,0,Claimed,,0xc352b5,,"Jun 23, 2017",96
